Jugador,Temporada,Fecha,Competición,Equipo,Oponente,Resultado,Goles,Asistencias,partido,Día de la semana,Ronda o Fase,Sede,Titular,Posición,Minutos,Penales marcados,Penales intentados,Tiros totales,Tiros a puerta,Tarjetas amarillas,Tarjetas rojas,Faltas cometidas,Faltas recibidas,Fuera de juego,Centros,Entradas ganadas,Intercepciones,Goles en propia,Penales ganados,Penales concedidos,Año,Mes,Eficiencia_Defensiva,Oponente_Original,Oponente_Estandarizado,Es_Colombiano,Es_Internacional,Oponente_Alianza FC,Oponente_América de Cali,Oponente_Atlético Huila,Oponente_Atlético Junior,Oponente_Atlético Nacional,Oponente_Boyacá Chicó,Oponente_Bucaramanga,Oponente_Cortuluá,Oponente_Deportes Tolima,Oponente_Deportivo Cali,Oponente_Deportivo Pasto,Oponente_Deportivo Pereira,Oponente_Envigado,Oponente_Fortaleza CEIF,Oponente_Independiente Medellín,Oponente_Independiente Santa Fe,Oponente_Jaguares,Oponente_La Equidad,Oponente_Llaneros,Oponente_Millonarios,Oponente_Once Caldas,Oponente_Unión Magdalena,Oponente_Águilas Doradas,Sede_Original,Sede_Local,Sede_Visitante,Sede_Neutral,Minutos_por_Partido,Indice_Defensa,Indice_Disciplina,Indice_Ofensivo_Defensa,Indice_Participacion,Score_Global_Defensa
Jesus_Figueroa,2024,2024-04-23,Sudamericana,CO ALIANZA,EC UNIV CATÓLICA,L 1–3,0,0,17,Tue,Group stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2024,4,1,EC UNIV CATÓLICA,EC UNIV CATÓLICA,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,5.294117647058823,0.07058823529411765,10.0,0.029411764705882353,0.5882352941176471,2.1279411764705882
Jesus_Figueroa,2024,2024-04-28,Primera A,ALIANZA,CA BUCARAMANGA,L 0–1,0,0,18,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2024,4,2,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,5.0,0.13333333333333333,10.0,0.0,0.5555555555555556,2.1500000000000004
Jesus_Figueroa,2024,2024-05-16,Sudamericana,CO ALIANZA,EC UNIV CATÓLICA,D 0–0,0,0,19,Thu,Group stage,AWAY,Y,CB,90,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,2024,5,4,EC UNIV CATÓLICA,EC UNIV CATÓLICA,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,4.7368421052631575,0.28421052631578947,10.0,0.0,0.5263157894736842,2.221052631578947
Jesus_Figueroa,2024,2024-05-30,Sudamericana,CO ALIANZA,CL LA CALERA,W 1–0,1,0,20,Thu,Group stage,AWAY,Y,CB,90,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2024,5,0,CL LA CALERA,CL LA CALERA,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,4.5,0.0,10.0,0.15,0.5,2.0975
Jesus_Figueroa,2024,2024-07-17,Primera A,ALIANZA,NACIONAL,L 0–2,0,0,21,Wed,Finalización — First stage,HOME,Y,CB,90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,0,NACIONAL,Atlético Nacional,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,4.285714285714286,0.0,10.0,0.0,0.47619047619047616,2.0714285714285716
Jesus_Figueroa,2024,2024-07-22,Primera A,ALIANZA,AD CALI,L 0–1,0,0,22,Mon,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2024,7,1,AD CALI,Deportivo Cali,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,4.090909090909091,0.06818181818181818,10.0,0.0,0.4545454545454546,2.1022727272727275
Jesus_Figueroa,2024,2024-07-28,Primera A,ALIANZA,MILLONARIOS,W 2–1,0,0,23,Sun,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,1,0,2,1,0,0,1,3,0,0,0,2024,7,4,MILLONARIOS,Millonarios,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Home,1,0,,3.9130434782608696,0.2217391304347826,9.956521739130435,0.0,0.43478260869565216,2.1673913043478263
Jesus_Figueroa,2024,2024-08-04,Primera A,ALIANZA,JUNIOR,D 2–2,0,0,24,Sun,Finalización — First stage,AWAY,Y,CB,45,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2024,8,1,JUNIOR,Atlético Junior,True,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,1.875,0.0625,10.0,0.0,0.20833333333333331,2.0625
Jesus_Figueroa,2024,2024-08-11,Primera A,ALIANZA,ENVIGADO,D 1–1,0,0,25,Sun,Finalización — First stage,HOME,Y,CB,90,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,2024,8,2,ENVIGADO,Envigado,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Home,1,0,,3.6,0.10800000000000001,10.0,0.0,0.4,2.114
Jesus_Figueroa,2024,2024-08-24,Primera A,ALIANZA,BOYACÁ CHICÓ,W 4–0,0,0,26,Sat,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,8,1,BOYACÁ CHICÓ,Boyacá Chicó,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,3.4615384615384617,0.04615384615384615,10.0,0.0,0.38461538461538464,2.0807692307692305
Jesus_Figueroa,2024,2024-09-08,Primera A,ALIANZA,FORTALEZA FC,D 1–1,0,0,27,Sun,Finalización — First stage,HOME,Y,CB,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,0,FORTALEZA FC,Fortaleza CEIF,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Home,1,0,,3.3333333333333335,0.0,10.0,0.0,0.37037037037037035,2.0555555555555554
Jesus_Figueroa,2024,2024-09-12,Primera A,ALIANZA,PEREIRA,L 0–1,0,0,28,Thu,Finalización — First stage,AWAY,Y,CB,90,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,2024,9,3,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,3.2142857142857144,0.16071428571428573,10.0,0.0,0.3571428571428571,2.133928571428571
Jesus_Figueroa,2024,2024-09-22,Primera A,ALIANZA,CD AMÉRICA,L 0–1,0,0,29,Sun,Finalización — First stage,HOME,Y,CB,90,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2024,9,1,CD AMÉRICA,América de Cali,True,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,3.103448275862069,0.041379310344827586,10.0,0.0,0.3448275862068966,2.0724137931034483
Jesus_Figueroa,2024,2024-09-26,Primera A,ALIANZA,SANTA FE,L 0–2,0,0,30,Thu,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,0,SANTA FE,Independiente Santa Fe,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Away,0,1,,3.0,0.0,10.0,0.0,0.3333333333333333,2.05
Jesus_Figueroa,2024,2024-09-29,Primera A,ALIANZA,PASTO,L 0–1,0,0,31,Sun,Finalización — First stage,AWAY,Y*,CB,90,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2024,9,1,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,2.903225806451613,0.03870967741935484,10.0,0.03225806451612903,0.3225806451612903,2.0725806451612905
Jesus_Figueroa,2024,2024-10-05,Primera A,ALIANZA,ONCE CALDAS,W 1–0,0,0,32,Sat,Finalización — First stage,HOME,Y*,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2024,10,2,ONCE CALDAS,Once Caldas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Home,1,0,,2.8125,0.075,10.0,0.0,0.3125,2.084375
Jesus_Figueroa,2024,2024-10-10,Primera A,ALIANZA,INDEPENDIENTE,L 0–2,0,0,33,Thu,Finalización — First stage,AWAY,Y,CB,90,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2024,10,2,INDEPENDIENTE,Independiente Medellín,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Away,0,1,,2.727272727272727,0.07272727272727272,10.0,0.0,0.30303030303030304,2.0818181818181816
Jesus_Figueroa,2024,2024-10-19,Primera A,ALIANZA,TOLIMA,L 0–2,0,0,34,Sat,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,2024,10,2,TOLIMA,Deportes Tolima,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,2.6470588235294117,0.07058823529411765,10.0,0.0,0.29411764705882354,2.079411764705882
Jesus_Figueroa,2024,2024-10-26,Primera A,ALIANZA,BOYACÁ PATRIOT,D 1–1,0,0,35,Sat,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2024,10,1,BOYACÁ PATRIOT,Boyacá Chicó,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.5714285714285716,0.03428571428571429,10.0,0.014285714285714285,0.2857142857142857,2.0621428571428573
Jesus_Figueroa,2024,2024-11-02,Primera A,ALIANZA,LA EQUIDAD,L 2–3,0,0,36,Sat,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2024,11,0,LA EQUIDAD,La Equidad,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Away,0,1,,2.5,0.0,10.0,0.0,0.2777777777777778,2.0416666666666665
Jesus_Figueroa,2024,2024-11-06,Primera A,ALIANZA,RIONEGRO,W 3–0,0,0,37,Wed,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2024,11,1,RIONEGRO,Águilas Doradas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Home,1,0,,2.4324324324324325,0.04054054054054054,10.0,0.0,0.2702702702702703,2.0608108108108105
Jesus_Figueroa,2024,2024-11-10,Primera A,ALIANZA,JAGUARES,D 0–0,0,0,38,Sun,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,0,JAGUARES,Jaguares,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Away,0,1,,2.3684210526315788,0.0,10.0,0.0,0.2631578947368421,2.039473684210526
Jesus_Figueroa,2024,2024-11-14,Primera A,ALIANZA,CA BUCARAMANGA,L 0–4,0,0,39,Thu,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,11,1,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.3076923076923075,0.030769230769230767,10.0,0.0,0.2564102564102564,2.0538461538461537
Jesus_Figueroa,2025,2025-02-18,Primera A,ALIANZA,CA BUCARAMANGA,D 0–0,0,0,2,Tue,Apertura — First stage,AWAY,N,Defensa,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,2,1,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,27.5,0.6,10.0,0.0,3.055555555555556,2.7583333333333333
Jesus_Figueroa,2025,2025-02-23,Primera A,ALIANZA,NACIONAL,W 3–2,0,0,3,Sun,Apertura — First stage,HOME,N,Defensa,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,2,1,NACIONAL,Atlético Nacional,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,1.3333333333333333,0.39999999999999997,10.0,0.0,0.14814814814814814,2.2222222222222223
Jesus_Figueroa,2025,2025-03-02,Primera A,ALIANZA,ONCE CALDAS,W 2–1,0,0,4,Sun,Apertura — First stage,AWAY,N,Defensa,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,3,0,ONCE CALDAS,Once Caldas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Away,0,1,,2.5,0.0,10.0,0.0,0.2777777777777778,2.0416666666666665
Jesus_Figueroa,2025,2025-03-23,Primera A,ALIANZA,CA BUCARAMANGA,L 1–2,0,0,6,Sun,Apertura — First stage,HOME,Y,CB,76,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025,3,0,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,12.666666666666666,0.0,10.0,0.0,1.4074074074074074,2.2111111111111112
Jesus_Figueroa,2025,2025-03-26,Primera A,ALIANZA,FORTALEZA FC,D 0–0,0,0,7,Wed,Apertura — First stage,HOME,Y,CB,90,0,0,3,1,0,0,0,0,0,1,2,0,0,0,0,2025,3,2,FORTALEZA FC,Fortaleza CEIF,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Home,1,0,,12.857142857142858,0.42857142857142855,10.0,0.07142857142857142,1.4285714285714284,2.4392857142857145
Jesus_Figueroa,2025,2025-03-30,Primera A,ALIANZA,MILLONARIOS,L 0–2,0,0,8,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2025,3,6,MILLONARIOS,Millonarios,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Away,0,1,,11.25,0.975,10.0,0.0,1.25,2.675
Jesus_Figueroa,2025,2025-04-04,Primera A,ALIANZA,ENVIGADO,L 1–2,0,0,9,Fri,Apertura — First stage,HOME,Y,CB,90,0,0,2,1,0,0,3,3,0,1,0,0,0,0,0,2025,4,0,ENVIGADO,Envigado,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Home,1,0,,10.0,0.0,10.0,0.05555555555555555,1.1111111111111112,2.175
Juan_Pablo_Vargas,2022,2022-01-21,Primera A,MILLONARIOS,PASTO,W 1–0,0,0,9,Fri,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2022,1,1,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,10.0,0.16666666666666666,10.0,0.0,1.1111111111111112,2.25
Juan_Pablo_Vargas,2022,2022-01-27,WCQ,CR COSTA RICA,PA PANAMA,W 1–0,0,0,10,Thu,Third round,HOME,N,Defensa,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,0,PA PANAMA,PA PANAMA,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,1.1,0.0,10.0,0.0,0.12222222222222223,2.0183333333333335
Juan_Pablo_Vargas,2022,2022-01-30,WCQ,CR COSTA RICA,MX MEXICO,D 0–0,0,0,11,Sun,Third round,AWAY,N,Defensa,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,0,MX MEXICO,MX MEXICO,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,1.5454545454545454,0.0,10.0,0.0,0.1717171717171717,2.025757575757576
Juan_Pablo_Vargas,2022,2022-02-02,WCQ,CR COSTA RICA,JM JAMAICA,W 1–0,0,0,12,Wed,Third round,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,0,JM JAMAICA,JM JAMAICA,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,7.5,0.0,10.0,0.0,0.8333333333333333,2.125
Juan_Pablo_Vargas,2022,2022-02-06,Primera A,MILLONARIOS,UNIÓN MAGDALENA,W 1–0,0,0,13,Sun,Apertura — First stage,HOME,Y,CB,90,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2022,2,1,UNIÓN MAGDALENA,Unión Magdalena,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Home,1,0,,6.923076923076923,0.11538461538461539,10.0,0.0,0.7692307692307693,2.173076923076923
Juan_Pablo_Vargas,2022,2022-02-13,Primera A,MILLONARIOS,AD CALI,W 2–0,0,0,14,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2022,2,2,AD CALI,Deportivo Cali,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,6.428571428571429,0.19285714285714287,10.0,0.0,0.7142857142857142,2.2035714285714287
Juan_Pablo_Vargas,2022,2022-02-16,Primera A,MILLONARIOS,RIONEGRO,W 2–0,0,0,15,Wed,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,0,RIONEGRO,Águilas Doradas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Home,1,0,,6.0,0.0,10.0,0.0,0.6666666666666666,2.1
Juan_Pablo_Vargas,2022,2022-02-22,Libertadores,CO MILLONARIOS,BR FLUMINENSE,L 1–2,0,0,16,Tue,Second qualifying stage,HOME,Y,CB,90,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,2022,2,3,BR FLUMINENSE,BR FLUMINENSE,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,5.625,0.22499999999999998,10.0,0.0,0.625,2.20625
Juan_Pablo_Vargas,2022,2022-02-26,Primera A,MILLONARIOS,CORTULUÁ,W 1–0,0,0,17,Sat,Apertura — First stage,HOME,Y*,CB,90,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2022,2,4,CORTULUÁ,Cortuluá,True,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,5.294117647058823,0.31764705882352945,10.0,0.0,0.5882352941176471,2.2470588235294118
Juan_Pablo_Vargas,2022,2022-03-01,Libertadores,CO MILLONARIOS,BR FLUMINENSE,L 0–2,0,0,18,Tue,Second qualifying stage,AWAY,Y,CB,90,0,0,1,1,1,0,2,1,0,0,0,1,0,0,0,2022,3,1,BR FLUMINENSE,BR FLUMINENSE,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,5.0,0.06666666666666667,9.944444444444445,0.0,0.5555555555555556,2.1055555555555556
Juan_Pablo_Vargas,2022,2022-03-06,Primera A,MILLONARIOS,SANTA FE,W 3–0,0,0,19,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2022,3,2,SANTA FE,Independiente Santa Fe,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Away,0,1,,4.7368421052631575,0.12631578947368421,10.0,0.0,0.5263157894736842,2.142105263157895
Juan_Pablo_Vargas,2022,2022-03-18,Primera A,MILLONARIOS,ONCE CALDAS,W 1–0,0,0,20,Fri,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2022,3,2,ONCE CALDAS,Once Caldas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Home,1,0,,4.5,0.15,10.0,0.0,0.5,2.1500000000000004
Juan_Pablo_Vargas,2022,2022-03-24,WCQ,CR COSTA RICA,CA CANADA,W 1–0,0,0,21,Thu,Third round,HOME,N,Defensa,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,0,CA CANADA,CA CANADA,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,1.0476190476190477,0.0,10.0,0.0,0.1164021164021164,2.0174603174603174
Juan_Pablo_Vargas,2022,2022-03-27,WCQ,CR COSTA RICA,SV EL SALVADOR,W 2–1,0,0,22,Sun,Third round,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,0,SV EL SALVADOR,SV EL SALVADOR,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,4.090909090909091,0.0,10.0,0.0,0.4545454545454546,2.0681818181818183
Juan_Pablo_Vargas,2022,2022-03-30,WCQ,CR COSTA RICA,US UNITED STATES,W 2–0,1,0,23,Wed,Third round,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,0,US UNITED STATES,US UNITED STATES,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,3.9130434782608696,0.0,10.0,0.13043478260869565,0.43478260869565216,2.084782608695652
Juan_Pablo_Vargas,2022,2022-04-03,Primera A,MILLONARIOS,CD AMÉRICA,L 2–3,1,0,24,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,2022,4,2,CD AMÉRICA,América de Cali,True,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,3.75,0.1125,10.0,0.125,0.41666666666666663,2.1374999999999997
Juan_Pablo_Vargas,2022,2022-04-08,Primera A,MILLONARIOS,LA EQUIDAD,W 2–1,0,0,25,Fri,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2022,4,3,LA EQUIDAD,La Equidad,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Home,1,0,,3.6,0.156,10.0,0.0,0.4,2.138
Juan_Pablo_Vargas,2022,2022-04-17,Primera A,MILLONARIOS,PEREIRA,L 0–1,0,0,26,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,1,1,0,0,1,0,0,1,2,2,0,0,0,2022,4,4,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,3.4615384615384617,0.2076923076923077,10.0,0.019230769230769232,0.38461538461538464,2.164423076923077
Juan_Pablo_Vargas,2022,2022-04-24,Primera A,MILLONARIOS,SANTA FE,W 2–1,0,0,27,Sun,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2022,4,2,SANTA FE,Independiente Santa Fe,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Home,1,0,,3.3333333333333335,0.1111111111111111,10.0,0.0,0.37037037037037035,2.1111111111111107
Juan_Pablo_Vargas,2022,2022-05-01,Primera A,MILLONARIOS,BOYACÁ PATRIOT,W 2–1,0,0,28,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,2022,5,8,BOYACÁ PATRIOT,Boyacá Chicó,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,3.2142857142857144,0.36428571428571427,10.0,0.0,0.3571428571428571,2.2357142857142853
Juan_Pablo_Vargas,2022,2022-05-08,Primera A,MILLONARIOS,TOLIMA,D 0–0,0,0,29,Sun,Apertura — First stage,HOME,Y*,CB,90,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2022,5,3,TOLIMA,Deportes Tolima,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,3.103448275862069,0.13448275862068965,10.0,0.0,0.3448275862068966,2.1189655172413797
Juan_Pablo_Vargas,2022,2022-05-14,Primera A,MILLONARIOS,ALIANZA,W 1–0,0,0,30,Sat,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2022,5,2,ALIANZA,Alianza FC,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,3.0,0.08,10.0,0.0,0.3333333333333333,2.09
Juan_Pablo_Vargas,2022,2022-05-22,Primera A,MILLONARIOS,CA BUCARAMANGA,W 1–0,0,0,31,Sun,Apertura — Cuadrangulares,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2022,5,2,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.903225806451613,0.07741935483870968,10.0,0.0,0.3225806451612903,2.087096774193548
Juan_Pablo_Vargas,2022,2022-07-09,Primera A,MILLONARIOS,PASTO,D 1–1,0,0,33,Sat,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2022,7,1,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.727272727272727,0.045454545454545456,9.969696969696969,0.0,0.30303030303030304,2.062121212121212
Juan_Pablo_Vargas,2022,2022-07-12,Primera A,MILLONARIOS,CA BUCARAMANGA,D 0–0,0,0,34,Tue,Finalización — First stage,HOME,Y,CB,90,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2022,7,0,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.6470588235294117,0.0,10.0,0.0,0.29411764705882354,2.0441176470588234
Juan_Pablo_Vargas,2022,2022-07-16,Primera A,MILLONARIOS,NACIONAL,W 2–1,0,0,35,Sat,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2022,7,2,NACIONAL,Atlético Nacional,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,2.5714285714285716,0.07714285714285715,10.0,0.0,0.2857142857142857,2.0814285714285714
Juan_Pablo_Vargas,2022,2022-07-22,Primera A,MILLONARIOS,ENVIGADO,W 1–0,0,0,36,Fri,Finalización — First stage,HOME,Y,CB,90,0,0,1,1,0,0,1,0,0,0,2,3,0,0,0,2022,7,5,ENVIGADO,Envigado,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.5,0.18333333333333332,10.0,0.0,0.2777777777777778,2.1333333333333333
