Jugador,Temporada,Fecha,Equipo,Oponente,Goles,Asistencias,Día de la semana,Sede,Titular,Minutos,Penales marcados,Penales intentados,Tiros totales,Tiros a puerta,Tarjetas amarillas,Tarjetas rojas,Faltas cometidas,Faltas recibidas,Fuera de juego,Centros,Entradas ganadas,Intercepciones,Goles en propia,Penales ganados,Penales concedidos,Año,Mes,Equipo_Estandarizado,Equipo_Es_Colombiano,Equipo_Bucaramanga,Equipo_Independiente Santa Fe,Equipo_Junior,Equipo_Millonarios,Equipo_Once Caldas,Equipo_Pereira,Equipo_Rionegro,Oponente_Estandarizado,Oponente_Es_Colombiano,Oponente_Alianza FC,Oponente_Atlético Huila,Oponente_Atlético Nacional,Oponente_Boyacá Chicó,Oponente_Bucaramanga,Oponente_Cortuluá,Oponente_Deportes Tolima,Oponente_Deportivo Cali,Oponente_Deportivo Pasto,Oponente_Envigado,Oponente_Fortaleza CEIF,Oponente_Independiente Santa Fe,Oponente_Jaguares,Oponente_Junior,Oponente_La Equidad,Oponente_Llaneros,Oponente_Millonarios,Oponente_Once Caldas,Oponente_Pereira,Oponente_Rionegro,Oponente_Unión Magdalena,Sede_Local,Sede_Visitante,Sede_Neutral,Goles_por_90min,Eficiencia_Tiro,Precision_Tiro,Indice_Ofensivo,Indice_Disciplina,Indice_Participacion,Score_Global_Ataque,Tasa_Conversion_Penales,Ratio_Faltas
Hugo_Rodallega,2023,2023-06-28,Santa Fe,br Goiás,1,0,Wed,HOME,Y*,90,0,0,6,2,0,0,1,0,0,1,0,0,0,0,0,2023,6,Independiente Santa Fe,True,False,True,False,False,False,False,False,br Goiás,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,16.666666666666664,33.33333333333333,0.4,10,10.0,4.24,0.0,0.0
Hugo_Rodallega,2023,2023-07-19,Santa Fe,Jaguares,1,0,Wed,HOME,Y*,90,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,2023,7,Independiente Santa Fe,True,False,True,False,False,False,False,False,Jaguares,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1.0,25.0,25.0,0.2,10,10.0,4.12,0.0,0.0
Hugo_Rodallega,2023,2023-08-02,Santa Fe,Independiente,0,0,Wed,HOME,N,22,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2023,8,Independiente Santa Fe,True,False,True,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,10,2.444444444444444,1.7333333333333334,0.0,1.0
Hugo_Rodallega,2023,2023-08-06,Santa Fe,Pasto,0,0,Sun,AWAY,Y*,90,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2023,8,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,1.0
Hugo_Rodallega,2023,2023-08-12,Santa Fe,La Equidad,1,0,Sat,HOME,Y,80,1,1,2,1,0,0,1,4,0,0,0,0,0,0,0,2023,8,Independiente Santa Fe,True,False,True,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,1.125,50.0,50.0,0.2,10,8.88888888888889,3.7866666666666666,100.0,4.0
Hugo_Rodallega,2023,2023-08-19,Santa Fe,Unión Magdalena,1,1,Sat,AWAY,N,45,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2023,8,Independiente Santa Fe,True,False,True,False,False,False,False,False,Unión Magdalena,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,2.0,100.0,100.0,2.2,10,5.0,3.8200000000000003,0.0,0.0
Hugo_Rodallega,2023,2023-09-24,Santa Fe,Pereira,1,0,Sun,HOME,N,28,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,2023,9,Independiente Santa Fe,True,False,True,False,False,False,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,3.2142857142857144,33.33333333333333,66.66666666666666,0.4,10,3.111111111111111,2.1733333333333333,100.0,1.0
Hugo_Rodallega,2023,2023-09-30,Santa Fe,CA Bucaramanga,0,0,Sat,AWAY,N,45,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2023,9,Independiente Santa Fe,True,False,True,False,False,False,False,False,Bucaramanga,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,5.0,2.5,0.0,1.0
Hugo_Rodallega,2023,2023-10-07,Santa Fe,Rionegro,0,0,Sat,HOME,Y*,90,0,0,3,1,0,0,0,2,1,3,0,0,0,0,0,2023,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Rionegro,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.0,0.0,33.33333333333333,0.2,10,10.0,4.12,0.0,2.0
Hugo_Rodallega,2023,2023-10-15,Santa Fe,Tolima,0,0,Sun,AWAY,Y*,90,0,0,5,1,0,0,2,0,0,1,0,0,0,0,0,2023,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,20.0,0.2,10,10.0,4.12,0.0,0.0
Hugo_Rodallega,2023,2023-10-21,Santa Fe,Millonarios,2,0,Sat,HOME,Y*,90,1,1,4,2,1,0,4,1,1,0,1,0,0,0,0,2023,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,2.0,50.0,50.0,0.4,9,10.0,4.140000000000001,100.0,0.25
Hugo_Rodallega,2023,2023-10-27,Santa Fe,Atlético Huila,0,1,Fri,AWAY,Y*,90,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,2023,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Atlético Huila,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,66.66666666666666,2.4,10,10.0,5.4399999999999995,0.0,1.0
Hugo_Rodallega,2023,2023-11-07,Santa Fe,Once Caldas,0,0,Tue,HOME,Y*,90,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,2023,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0.0,0.0,60.0,0.6000000000000001,10,10.0,4.36,0.0,3.0
Hugo_Rodallega,2024,2024-01-22,Santa Fe,Pasto,1,0,Mon,AWAY,Y*,90,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,2024,1,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.0,25.0,25.0,0.2,10,10.0,4.12,0.0,3.0
Hugo_Rodallega,2024,2024-01-27,Santa Fe,Envigado,2,0,Sat,HOME,Y*,83,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,2024,1,Independiente Santa Fe,True,False,True,False,False,False,False,False,Envigado,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,2.1686746987951806,50.0,75.0,0.6000000000000001,10,9.222222222222223,4.126666666666667,0.0,1.0
Hugo_Rodallega,2024,2024-01-30,Santa Fe,La Equidad,0,0,Tue,AWAY,Y*,90,0,0,4,2,0,0,0,2,1,0,0,0,0,0,0,2024,1,Independiente Santa Fe,True,False,True,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0.0,0.0,50.0,0.4,10,10.0,4.24,0.0,2.0
Hugo_Rodallega,2024,2024-02-06,Santa Fe,CA Bucaramanga,0,0,Tue,HOME,Y*,90,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,2024,2,Independiente Santa Fe,True,False,True,False,False,False,False,False,Bucaramanga,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,25.0,0.2,10,10.0,4.12,0.0,1.0
Hugo_Rodallega,2024,2024-02-10,Santa Fe,Independiente,0,0,Sat,AWAY,Y*,90,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,2024,2,Independiente Santa Fe,True,False,True,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,25.0,0.2,10,10.0,4.12,0.0,1.0
Hugo_Rodallega,2024,2024-02-13,Santa Fe,AD Cali,1,0,Tue,HOME,Y*,89,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2024,2,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportivo Cali,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0112359550561798,20.0,20.0,0.2,10,9.88888888888889,4.086666666666667,0.0,0.0
Hugo_Rodallega,2024,2024-02-17,Santa Fe,Pereira,0,0,Sat,AWAY,Y*,81,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,2024,2,Independiente Santa Fe,True,False,True,False,False,False,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0.0,0.0,0.0,0.0,10,9.0,3.6999999999999997,0.0,1.0
Hugo_Rodallega,2024,2024-02-21,Santa Fe,Junior,0,0,Wed,HOME,Y*,72,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,2024,2,Independiente Santa Fe,True,False,True,False,False,False,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,10,8.0,3.4,0.0,0.0
Hugo_Rodallega,2024,2024-02-26,Santa Fe,Boyacá Chicó,1,0,Mon,AWAY,Y*,82,1,1,3,2,1,0,2,1,0,2,0,0,0,0,0,2024,2,Independiente Santa Fe,True,False,True,False,False,False,False,False,Boyacá Chicó,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.0975609756097562,33.33333333333333,66.66666666666666,0.4,9,9.11111111111111,3.873333333333333,100.0,0.5
Hugo_Rodallega,2024,2024-03-03,Santa Fe,Alianza,1,0,Sun,AWAY,Y*,74,0,0,3,1,0,0,0,3,0,1,0,0,0,0,0,2024,3,Independiente Santa Fe,True,False,True,False,False,False,False,False,Alianza FC,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.2162162162162162,33.33333333333333,33.33333333333333,0.2,10,8.222222222222221,3.5866666666666664,0.0,3.0
Hugo_Rodallega,2024,2024-03-09,Santa Fe,Fortaleza FC,0,0,Sat,HOME,Y*,80,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2024,3,Independiente Santa Fe,True,False,True,False,False,False,False,False,Fortaleza CEIF,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,50.0,0.2,10,8.88888888888889,3.7866666666666666,0.0,0.0
Hugo_Rodallega,2024,2024-03-16,Santa Fe,Tolima,1,0,Sat,HOME,Y*,90,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,2024,3,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,11.11111111111111,44.44444444444444,0.8,10,10.0,4.48,0.0,0.0
Hugo_Rodallega,2024,2024-03-24,Santa Fe,Rionegro,0,0,Sun,AWAY,Y*,90,0,0,4,2,0,0,1,0,0,4,0,0,0,0,0,2024,3,Independiente Santa Fe,True,False,True,False,False,False,False,False,Rionegro,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0.0,0.0,50.0,0.4,10,10.0,4.24,0.0,0.0
Hugo_Rodallega,2024,2024-03-27,Santa Fe,Millonarios,1,0,Wed,AWAY,Y*,79,1,1,5,1,1,0,1,1,0,1,0,0,0,0,0,2024,3,Independiente Santa Fe,True,False,True,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,1.139240506329114,20.0,20.0,0.2,9,8.777777777777779,3.6533333333333333,100.0,1.0
Hugo_Rodallega,2024,2024-04-13,Santa Fe,Nacional,0,0,Sat,HOME,Y,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,Independiente Santa Fe,True,False,True,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,0.0
Hugo_Rodallega,2024,2024-04-16,Santa Fe,Once Caldas,1,0,Tue,AWAY,Y*,90,0,0,3,1,0,0,2,2,0,1,0,0,0,0,0,2024,4,Independiente Santa Fe,True,False,True,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1.0,33.33333333333333,33.33333333333333,0.2,10,10.0,4.12,0.0,1.0
Hugo_Rodallega,2024,2024-04-21,Santa Fe,CD América,0,0,Sun,HOME,Y*,82,0,0,4,2,0,0,1,0,0,1,0,0,0,0,0,2024,4,Independiente Santa Fe,True,False,True,False,False,False,False,False,CD América,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,50.0,0.4,10,9.11111111111111,3.9733333333333327,0.0,0.0
Hugo_Rodallega,2024,2024-04-28,Santa Fe,Jaguares,0,0,Sun,AWAY,Y*,45,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,2024,4,Independiente Santa Fe,True,False,True,False,False,False,False,False,Jaguares,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,40.0,0.4,10,5.0,2.74,0.0,1.0
Hugo_Rodallega,2024,2024-05-05,Santa Fe,Tolima,1,0,Sun,HOME,Y*,90,0,0,10,3,0,0,1,1,0,1,0,0,0,0,0,2024,5,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,10.0,30.0,0.6000000000000001,10,10.0,4.36,0.0,1.0
Hugo_Rodallega,2024,2024-05-12,Santa Fe,La Equidad,0,1,Sun,AWAY,Y*,84,0,0,3,1,1,0,1,2,0,0,0,0,0,0,0,2024,5,Independiente Santa Fe,True,False,True,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0.0,0.0,33.33333333333333,2.2,9,9.333333333333334,5.0200000000000005,0.0,2.0
Hugo_Rodallega,2024,2024-05-18,Santa Fe,Once Caldas,0,0,Sat,AWAY,Y*,81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,5,Independiente Santa Fe,True,False,True,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,9.0,3.6999999999999997,0.0,1.0
Hugo_Rodallega,2024,2024-05-23,Santa Fe,Once Caldas,0,0,Thu,HOME,Y*,82,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,2024,5,Independiente Santa Fe,True,False,True,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0.0,0.0,60.0,0.6000000000000001,10,9.11111111111111,4.093333333333333,0.0,0.0
Hugo_Rodallega,2024,2024-05-26,Santa Fe,La Equidad,1,1,Sun,HOME,Y*,90,0,0,3,3,0,0,0,2,0,1,0,0,0,0,0,2024,5,Independiente Santa Fe,True,False,True,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,1.0,33.33333333333333,100.0,2.6,10,10.0,5.5600000000000005,0.0,2.0
Hugo_Rodallega,2024,2024-06-02,Santa Fe,Tolima,0,0,Sun,AWAY,Y*,86,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2024,6,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,9.555555555555555,3.8666666666666667,0.0,0.0
Hugo_Rodallega,2024,2024-06-08,Santa Fe,CA Bucaramanga,0,0,Sat,AWAY,Y*,90,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2024,6,Independiente Santa Fe,True,False,True,False,False,False,False,False,Bucaramanga,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,3.0
Hugo_Rodallega,2024,2024-06-15,Santa Fe,CA Bucaramanga,1,1,Sat,HOME,Y*,90,0,0,7,2,0,0,0,2,0,1,0,0,0,0,0,2024,6,Independiente Santa Fe,True,False,True,False,False,False,False,False,Bucaramanga,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,14.285714285714285,28.57142857142857,2.4,10,10.0,5.4399999999999995,0.0,2.0
Hugo_Rodallega,2024,2024-07-27,Santa Fe,La Equidad,0,0,Sat,HOME,N,45,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2024,7,Independiente Santa Fe,True,False,True,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0.0,0.0,33.33333333333333,0.4,10,5.0,2.74,0.0,0.0
Hugo_Rodallega,2024,2024-08-07,Santa Fe,CA Bucaramanga,0,0,Wed,AWAY,Y*,90,0,0,7,2,0,0,0,3,0,3,0,0,0,0,0,2024,8,Independiente Santa Fe,True,False,True,False,False,False,False,False,Bucaramanga,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,28.57142857142857,0.4,10,10.0,4.24,0.0,3.0
Hugo_Rodallega,2024,2024-08-20,Santa Fe,AD Cali,1,1,Tue,AWAY,Y*,90,0,0,3,2,1,0,3,2,0,2,0,0,0,0,0,2024,8,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportivo Cali,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.0,33.33333333333333,66.66666666666666,2.4,9,10.0,5.34,0.0,0.6666666666666666
Hugo_Rodallega,2024,2024-09-01,Santa Fe,Junior,0,1,Sun,AWAY,Y*,87,0,0,4,4,0,0,2,1,0,0,2,0,0,0,0,2024,9,Independiente Santa Fe,True,False,True,False,False,False,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0.0,0.0,100.0,2.8,10,9.666666666666666,5.58,0.0,0.5
Hugo_Rodallega,2024,2024-09-21,Santa Fe,Fortaleza FC,0,1,Sat,AWAY,Y*,90,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,2024,9,Independiente Santa Fe,True,False,True,False,False,False,False,False,Fortaleza CEIF,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,33.33333333333333,2.2,10,10.0,5.32,0.0,0.0
Hugo_Rodallega,2024,2024-09-26,Santa Fe,Alianza,0,0,Thu,HOME,Y*,90,0,0,8,5,0,0,1,2,1,2,0,0,0,0,0,2024,9,Independiente Santa Fe,True,False,True,False,False,False,False,False,Alianza FC,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,62.5,1.0,10,10.0,4.6,0.0,2.0
Hugo_Rodallega,2024,2024-09-29,Santa Fe,Tolima,0,0,Sun,AWAY,Y*,90,0,0,1,0,1,0,2,0,1,2,0,0,0,0,0,2024,9,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,9,10.0,3.9,0.0,0.0
Hugo_Rodallega,2024,2024-10-03,Santa Fe,Pereira,0,0,Thu,HOME,Y*,90,0,0,4,0,0,0,1,2,0,1,0,0,0,0,0,2024,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,2.0
Hugo_Rodallega,2024,2024-10-06,Santa Fe,Rionegro,0,0,Sun,HOME,N,35,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,2024,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Rionegro,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.0,0.0,0.0,0.0,9,3.888888888888889,2.0666666666666664,0.0,1.0
Hugo_Rodallega,2024,2024-10-10,Santa Fe,Boyacá Chicó,0,2,Thu,HOME,Y*,90,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,2024,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Boyacá Chicó,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,16.666666666666664,4.2,10,10.0,6.52,0.0,1.0
Hugo_Rodallega,2024,2024-10-14,Santa Fe,Boyacá Patriot,1,0,Mon,AWAY,Y*,85,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,2024,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Boyacá Patriot,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0588235294117647,33.33333333333333,33.33333333333333,0.2,10,9.444444444444445,3.9533333333333336,100.0,1.0
Hugo_Rodallega,2024,2024-10-18,Santa Fe,Independiente,0,0,Fri,HOME,Y*,90,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2024,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,1.0
Hugo_Rodallega,2024,2024-10-26,Santa Fe,Millonarios,0,0,Sat,HOME,Y*,90,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,2024,10,Independiente Santa Fe,True,False,True,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,9,10.0,3.9,0.0,0.0
Hugo_Rodallega,2024,2024-11-04,Santa Fe,Nacional,0,0,Mon,AWAY,Y*,64,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,100.0,0.2,10,7.111111111111112,3.2533333333333334,0.0,1.0
Hugo_Rodallega,2024,2024-11-08,Santa Fe,Once Caldas,2,0,Fri,HOME,Y*,90,0,0,7,4,0,0,0,1,0,2,0,0,0,0,0,2024,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,2.0,28.57142857142857,57.14285714285714,0.8,10,10.0,4.48,0.0,1.0
Hugo_Rodallega,2024,2024-11-11,Santa Fe,CD América,0,0,Mon,AWAY,Y*,90,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,2024,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,CD América,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,33.33333333333333,0.2,9,10.0,4.02,0.0,2.0
Hugo_Rodallega,2024,2024-11-20,Santa Fe,Nacional,0,0,Wed,AWAY,Y*,90,0,0,4,1,0,0,2,2,0,0,0,1,0,0,0,2024,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,25.0,0.2,10,10.0,4.12,0.0,1.0
Hugo_Rodallega,2024,2024-11-26,Santa Fe,Millonarios,0,0,Tue,HOME,Y*,90,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2024,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0.0,0.0,100.0,0.2,10,10.0,4.12,0.0,1.0
Hugo_Rodallega,2024,2024-11-29,Santa Fe,Pasto,0,0,Fri,AWAY,Y*,90,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,2024,11,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,2.0
Hugo_Rodallega,2024,2024-12-02,Santa Fe,Pasto,1,0,Mon,HOME,Y*,90,1,1,4,2,0,0,1,1,0,2,0,0,0,0,0,2024,12,Independiente Santa Fe,True,False,True,False,False,False,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,25.0,50.0,0.4,10,10.0,4.24,100.0,1.0
Hugo_Rodallega,2024,2024-12-05,Santa Fe,Millonarios,1,0,Thu,AWAY,Y*,90,0,0,4,1,0,0,1,2,1,1,1,0,0,0,0,2024,12,Independiente Santa Fe,True,False,True,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,1.0,25.0,25.0,0.2,10,10.0,4.12,0.0,2.0
Hugo_Rodallega,2024,2024-12-08,Santa Fe,Nacional,0,0,Sun,HOME,Y,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,Independiente Santa Fe,True,False,True,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,0.0
Hugo_Rodallega,2025,2025-01-26,Santa Fe,Pereira,0,0,Sun,HOME,Y*,90,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2025,1,Independiente Santa Fe,True,False,True,False,False,False,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,0.0
